ride_id,seat_number,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_tickets
6130,14A,27-03-18,7:07,Kisii,Bus,49,1.0
6131,1,27-03-18,6:10,Kisii,shuttle,11,1.0
6132,3,29-11-17,5:30,Keroka,shuttle,11,1.0
6133,1,27-03-18,5:30,Kisii,shuttle,11,1.0
6134,7,27-03-18,6:20,Kisii,shuttle,11,4.0
6134,6,27-03-18,6:20,Kisii,shuttle,11,4.0
6134,10,27-03-18,6:20,Kisii,shuttle,11,4.0
6134,9,27-03-18,6:20,Kisii,shuttle,11,4.0
6139,8,26-03-18,5:00,Kisii,shuttle,11,2.0
6139,1,26-03-18,5:00,Kisii,shuttle,11,2.0
6143,3A,26-03-18,19:03,Kisii,Bus,49,1.0
6144,20B,26-03-18,7:06,Kisii,Bus,49,2.0
6144,1B,26-03-18,7:06,Kisii,Bus,49,2.0
6145,1,26-03-18,6:10,Kisii,shuttle,11,1.0
6146,1,26-03-18,6:40,Kisii,shuttle,11,1.0
6147,1,26-03-18,7:30,Kisii,shuttle,11,1.0
6148,1,26-03-18,5:30,Kisii,shuttle,11,1.0
6149,1,26-03-18,6:00,Kisii,shuttle,11,1.0
6154,5,25-03-18,5:00,Kisii,shuttle,11,5.0
6154,4,25-03-18,5:00,Kisii,shuttle,11,5.0
6154,3,25-03-18,5:00,Kisii,shuttle,11,5.0
6154,2,25-03-18,5:00,Kisii,shuttle,11,5.0
6154,1,25-03-18,5:00,Kisii,shuttle,11,5.0
6162,1B,25-03-18,7:06,Kisii,Bus,49,3.0
6163,1,25-03-18,6:40,Kisii,shuttle,11,1.0
6164,1,25-03-18,8:50,Kisii,shuttle,11,1.0
6162,25,25-03-18,7:06,Kisii,Bus,49,3.0
6165,2,25-03-18,10:54,Kisii,shuttle,11,1.0
6166,3,25-03-18,10:10,Kisii,shuttle,11,1.0
6167,1,25-03-18,11:02,Kisii,shuttle,11,1.0
6162,6A,25-03-18,7:06,Kisii,Bus,49,3.0
6168,9,25-03-18,7:20,Kisii,shuttle,11,1.0
6169,1,25-03-18,5:30,Kisii,shuttle,11,1.0
6171,8,24-03-18,5:00,Kisii,shuttle,11,1.0
6176,2B,24-03-18,7:06,Kisii,Bus,49,2.0
6176,1B,24-03-18,7:06,Kisii,Bus,49,2.0
6177,23B,24-03-18,8:00,Kisii,Bus,49,2.0
6153,24A,29-11-17,7:05,Rongo,Bus,49,4.0
6177,25,24-03-18,8:00,Kisii,Bus,49,2.0
6178,1,24-03-18,9:40,Kisii,shuttle,11,1.0
6179,1,24-03-18,8:20,Kisii,shuttle,11,1.0
6180,1,24-03-18,5:30,Kisii,shuttle,11,1.0
6183,4,23-03-18,5:10,Kisii,shuttle,11,1.0
6187,22B,23-03-18,19:05,Kisii,Bus,49,1.0
6188,2B,23-03-18,8:00,Kisii,Bus,49,1.0
6189,9B,23-03-18,7:04,Kisii,Bus,49,3.0
6190,1,23-03-18,5:50,Kisii,shuttle,11,1.0
6189,8B,23-03-18,7:04,Kisii,Bus,49,3.0
6191,2,23-03-18,6:58,Kisii,shuttle,11,1.0
6193,1,23-03-18,8:30,Kisii,shuttle,11,1.0
6189,15B,23-03-18,7:04,Kisii,Bus,49,3.0
6194,24A,23-03-18,7:07,Kisii,Bus,49,1.0
6195,1,23-03-18,5:30,Kisii,shuttle,11,1.0
6199,1X,22-03-18,5:10,Kisii,shuttle,11,2.0
6200,2,22-03-18,5:00,Kisii,shuttle,11,1.0
6199,1,22-03-18,5:10,Kisii,shuttle,11,2.0
6206,2B,22-03-18,7:06,Kisii,Bus,49,5.0
6206,1B,22-03-18,7:06,Kisii,Bus,49,5.0
6207,1X,22-03-18,9:10,Kisii,shuttle,11,4.0
6207,8,22-03-18,9:10,Kisii,shuttle,11,4.0
6207,4,22-03-18,9:10,Kisii,shuttle,11,4.0
6207,1,22-03-18,9:10,Kisii,shuttle,11,4.0
6206,6B,22-03-18,7:06,Kisii,Bus,49,5.0
6206,5B,22-03-18,7:06,Kisii,Bus,49,5.0
6208,2,22-03-18,6:00,Kisii,shuttle,11,2.0
6209,1,22-03-18,5:40,Kisii,shuttle,11,1.0
6208,1,22-03-18,6:00,Kisii,shuttle,11,2.0
6206,8B,22-03-18,7:06,Kisii,Bus,49,5.0
6210,5,22-03-18,6:10,Kisii,shuttle,11,3.0
6210,7,22-03-18,6:10,Kisii,shuttle,11,3.0
6210,6,22-03-18,6:10,Kisii,shuttle,11,3.0
6211,1,22-03-18,5:30,Kisii,shuttle,11,1.0
6212,1,22-03-18,6:40,Kisii,shuttle,11,1.0
6221,1,21-03-18,6:40,Kisii,shuttle,11,1.0
6222,4B,21-03-18,7:06,Kisii,Bus,49,6.0
6222,24B,21-03-18,7:06,Kisii,Bus,49,6.0
6222,4A,21-03-18,7:06,Kisii,Bus,49,6.0
6222,2B,21-03-18,7:06,Kisii,Bus,49,6.0
6222,1B,21-03-18,7:06,Kisii,Bus,49,6.0
6222,15A,21-03-18,7:06,Kisii,Bus,49,6.0
6120,1B,29-11-17,7:14,Rongo,Bus,49,1.0
6223,12B,21-03-18,7:04,Kisii,Bus,49,1.0
6224,1,21-03-18,5:30,Kisii,shuttle,11,1.0
6215,4,21-03-18,5:10,Kisii,shuttle,11,1.0
6226,1,20-03-18,5:10,Kisii,shuttle,11,3.0
6226,2,20-03-18,5:10,Kisii,shuttle,11,3.0
6226,1X,20-03-18,5:10,Kisii,shuttle,11,3.0
6126,24B,29-11-17,7:04,Rongo,Bus,49,1.0
6231,1,20-03-18,9:30,Kisii,shuttle,11,1.0
6232,1,20-03-18,8:20,Kisii,shuttle,11,1.0
6153,22A,29-11-17,7:05,Rongo,Bus,49,4.0
6153,21A,29-11-17,7:05,Rongo,Bus,49,4.0
6233,15B,20-03-18,7:12,Kisii,Bus,49,1.0
6234,1,20-03-18,8:50,Kisii,shuttle,11,1.0
6235,3A,20-03-18,7:06,Kisii,Bus,49,1.0
6236,1,20-03-18,7:50,Kisii,shuttle,11,1.0
6237,14A,20-03-18,7:15,Kisii,Bus,49,1.0
6238,1,20-03-18,5:30,Kisii,shuttle,11,1.0
6153,9A,29-11-17,7:05,Rongo,Bus,49,4.0
6239,1A,20-03-18,7:08,Kisii,Bus,49,1.0
6242,2,19-03-18,5:10,Kisii,shuttle,11,1.0
6245,5B,29-11-17,7:04,Homa Bay,Bus,49,11.0
6245,4B,29-11-17,7:04,Homa Bay,Bus,49,11.0
6245,3B,29-11-17,7:04,Homa Bay,Bus,49,11.0
6135,25,29-11-17,7:12,Migori,Bus,49,6.0
6251,2B,19-03-18,7:06,Kisii,Bus,49,2.0
6252,1,19-03-18,5:40,Kisii,shuttle,11,1.0
6251,1A,19-03-18,7:06,Kisii,Bus,49,2.0
6253,3A,19-03-18,7:07,Kisii,Bus,49,1.0
6254,1,19-03-18,5:50,Kisii,shuttle,11,1.0
6255,1,19-03-18,5:30,Kisii,shuttle,11,1.0
6261,3A,29-11-17,7:08,Migori,Bus,49,1.0
6262,1,18-03-18,5:00,Kisii,shuttle,11,1.0
6202,13A,29-11-17,7:15,Migori,Bus,49,8.0
6245,7A,29-11-17,7:04,Homa Bay,Bus,49,11.0
6245,12A,29-11-17,7:04,Homa Bay,Bus,49,11.0
6245,10A,29-11-17,7:04,Homa Bay,Bus,49,11.0
6267,19B,18-03-18,7:06,Kisii,Bus,49,2.0
6268,1X,18-03-18,10:51,Kisii,shuttle,11,2.0
6268,1,18-03-18,10:51,Kisii,shuttle,11,2.0
6269,7,18-03-18,5:30,Kisii,shuttle,11,2.0
6267,10A,18-03-18,7:06,Kisii,Bus,49,2.0
6269,1,18-03-18,5:30,Kisii,shuttle,11,2.0
6245,6A,29-11-17,7:04,Homa Bay,Bus,49,11.0
6202,18B,29-11-17,7:15,Migori,Bus,49,8.0
6202,17A,29-11-17,7:15,Migori,Bus,49,8.0
6202,15A,29-11-17,7:15,Migori,Bus,49,8.0
6202,7A,29-11-17,7:15,Migori,Bus,49,8.0
6245,9A,29-11-17,7:04,Homa Bay,Bus,49,11.0
6243,11B,29-11-17,7:06,Keroka,Bus,49,1.0
6135,1B,29-11-17,7:12,Migori,Bus,49,6.0
6202,14B,29-11-17,7:15,Migori,Bus,49,8.0
6135,8B,29-11-17,7:12,Migori,Bus,49,6.0
6138,13A,29-11-17,7:09,Homa Bay,Bus,49,5.0
6202,10A,29-11-17,7:15,Migori,Bus,49,8.0
6245,14A,29-11-17,7:04,Homa Bay,Bus,49,11.0
6135,4B,29-11-17,7:12,Migori,Bus,49,6.0
6138,21A,29-11-17,7:09,Homa Bay,Bus,49,5.0
6138,9B,29-11-17,7:09,Homa Bay,Bus,49,5.0
6245,11A,29-11-17,7:04,Homa Bay,Bus,49,11.0
6135,11A,29-11-17,7:12,Migori,Bus,49,6.0
6202,9A,29-11-17,7:15,Migori,Bus,49,8.0
6138,7A,29-11-17,7:09,Homa Bay,Bus,49,5.0
6135,14B,29-11-17,7:12,Migori,Bus,49,6.0
6245,8A,29-11-17,7:04,Homa Bay,Bus,49,11.0
6138,4B,29-11-17,7:09,Homa Bay,Bus,49,5.0
6277,20B,17-03-18,7:06,Kisii,Bus,49,3.0
6277,1B,17-03-18,7:06,Kisii,Bus,49,3.0
6278,1,17-03-18,9:10,Kisii,shuttle,11,1.0
6279,15A,17-03-18,7:04,Kisii,Bus,49,1.0
6277,4A,17-03-18,7:06,Kisii,Bus,49,3.0
6280,1,17-03-18,5:40,Kisii,shuttle,11,1.0
6281,1,17-03-18,5:30,Kisii,shuttle,11,1.0
6282,1,17-03-18,5:20,Kisii,shuttle,11,1.0
6301,1,16-03-18,5:50,Kisii,shuttle,11,1.0
6302,2B,16-03-18,7:07,Kisii,Bus,49,24.0
6303,8,16-03-18,10:56,Kisii,shuttle,11,5.0
6303,6,16-03-18,10:56,Kisii,shuttle,11,5.0
6302,6A,16-03-18,7:07,Kisii,Bus,49,24.0
6303,10,16-03-18,10:56,Kisii,shuttle,11,5.0
6303,9,16-03-18,10:56,Kisii,shuttle,11,5.0
6302,17A,16-03-18,7:07,Kisii,Bus,49,24.0
6303,4,16-03-18,10:56,Kisii,shuttle,11,5.0
6305,1,16-03-18,10:57,Kisii,shuttle,11,1.0
6302,7A,16-03-18,7:07,Kisii,Bus,49,24.0
6306,1,16-03-18,10:55,Kisii,shuttle,11,9.0
6306,8,16-03-18,10:55,Kisii,shuttle,11,9.0
6302,14A,16-03-18,7:07,Kisii,Bus,49,24.0
6302,18B,16-03-18,7:07,Kisii,Bus,49,24.0
6302,17B,16-03-18,7:07,Kisii,Bus,49,24.0
6306,10,16-03-18,10:55,Kisii,shuttle,11,9.0
6306,9,16-03-18,10:55,Kisii,shuttle,11,9.0
6306,1X,16-03-18,10:55,Kisii,shuttle,11,9.0
6306,4,16-03-18,10:55,Kisii,shuttle,11,9.0
6302,4B,16-03-18,7:07,Kisii,Bus,49,24.0
6302,3B,16-03-18,7:07,Kisii,Bus,49,24.0
6306,5,16-03-18,10:55,Kisii,shuttle,11,9.0
6302,12A,16-03-18,7:07,Kisii,Bus,49,24.0
6306,7,16-03-18,10:55,Kisii,shuttle,11,9.0
6306,6,16-03-18,10:55,Kisii,shuttle,11,9.0
6302,15A,16-03-18,7:07,Kisii,Bus,49,24.0
6315,1,16-03-18,10:54,Kisii,shuttle,11,10.0
6315,2,16-03-18,10:54,Kisii,shuttle,11,10.0
6315,4,16-03-18,10:54,Kisii,shuttle,11,10.0
6315,1X,16-03-18,10:54,Kisii,shuttle,11,10.0
6315,6,16-03-18,10:54,Kisii,shuttle,11,10.0
6315,9,16-03-18,10:54,Kisii,shuttle,11,10.0
6315,8,16-03-18,10:54,Kisii,shuttle,11,10.0
6315,7,16-03-18,10:54,Kisii,shuttle,11,10.0
6315,10,16-03-18,10:54,Kisii,shuttle,11,10.0
6315,5,16-03-18,10:54,Kisii,shuttle,11,10.0
6316,10,16-03-18,10:53,Kisii,shuttle,11,8.0
6316,9,16-03-18,10:53,Kisii,shuttle,11,8.0
6316,8,16-03-18,10:53,Kisii,shuttle,11,8.0
6302,13A,16-03-18,7:07,Kisii,Bus,49,24.0
6316,2,16-03-18,10:53,Kisii,shuttle,11,8.0
6316,1X,16-03-18,10:53,Kisii,shuttle,11,8.0
6316,1,16-03-18,10:53,Kisii,shuttle,11,8.0
6316,5,16-03-18,10:53,Kisii,shuttle,11,8.0
6302,5B,16-03-18,7:07,Kisii,Bus,49,24.0
6316,4,16-03-18,10:53,Kisii,shuttle,11,8.0
6317,9,16-03-18,10:52,Kisii,shuttle,11,8.0
6317,10,16-03-18,10:52,Kisii,shuttle,11,8.0
6317,1,16-03-18,10:52,Kisii,shuttle,11,8.0
6317,3,16-03-18,10:52,Kisii,shuttle,11,8.0
6302,9A,16-03-18,7:07,Kisii,Bus,49,24.0
6317,1X,16-03-18,10:52,Kisii,shuttle,11,8.0
6317,4,16-03-18,10:52,Kisii,shuttle,11,8.0
6317,7,16-03-18,10:52,Kisii,shuttle,11,8.0
6319,10,16-03-18,10:51,Kisii,shuttle,11,9.0
6317,2,16-03-18,10:52,Kisii,shuttle,11,8.0
6319,1,16-03-18,10:51,Kisii,shuttle,11,9.0
6319,9,16-03-18,10:51,Kisii,shuttle,11,9.0
6302,11B,16-03-18,7:07,Kisii,Bus,49,24.0
6302,14B,16-03-18,7:07,Kisii,Bus,49,24.0
6302,13B,16-03-18,7:07,Kisii,Bus,49,24.0
6302,12B,16-03-18,7:07,Kisii,Bus,49,24.0
6319,8,16-03-18,10:51,Kisii,shuttle,11,9.0
6314,19B,30-11-17,7:08,Rongo,Bus,49,2.0
6302,16B,16-03-18,7:07,Kisii,Bus,49,24.0
6321,1,30-11-17,6:30,Keumbu,shuttle,11,1.0
6314,24B,30-11-17,7:08,Rongo,Bus,49,2.0
6319,2,16-03-18,10:51,Kisii,shuttle,11,9.0
6319,4,16-03-18,10:51,Kisii,shuttle,11,9.0
6324,1,16-03-18,10:50,Kisii,shuttle,11,7.0
6319,7,16-03-18,10:51,Kisii,shuttle,11,9.0
6319,6,16-03-18,10:51,Kisii,shuttle,11,9.0
6319,5,16-03-18,10:51,Kisii,shuttle,11,9.0
6325,3A,16-03-18,7:06,Kisii,Bus,49,6.0
6325,6B,16-03-18,7:06,Kisii,Bus,49,6.0
6324,4,16-03-18,10:50,Kisii,shuttle,11,7.0
6324,3,16-03-18,10:50,Kisii,shuttle,11,7.0
6324,6,16-03-18,10:50,Kisii,shuttle,11,7.0
6302,6B,16-03-18,7:07,Kisii,Bus,49,24.0
6324,8,16-03-18,10:50,Kisii,shuttle,11,7.0
6324,7,16-03-18,10:50,Kisii,shuttle,11,7.0
6310,2B,30-11-17,7:15,Migori,Bus,49,2.0
6311,14B,30-11-17,7:12,Migori,Bus,49,1.0
6310,13A,30-11-17,7:15,Migori,Bus,49,2.0
6324,5,16-03-18,10:50,Kisii,shuttle,11,7.0
6327,3,16-03-18,10:40,Kisii,shuttle,11,8.0
6327,10,16-03-18,10:40,Kisii,shuttle,11,8.0
6327,8,16-03-18,10:40,Kisii,shuttle,11,8.0
6327,1X,16-03-18,10:40,Kisii,shuttle,11,8.0
6327,4,16-03-18,10:40,Kisii,shuttle,11,8.0
6327,2,16-03-18,10:40,Kisii,shuttle,11,8.0
6330,1X,16-03-18,10:30,Kisii,shuttle,11,8.0
6327,1,16-03-18,10:40,Kisii,shuttle,11,8.0
6330,10,16-03-18,10:30,Kisii,shuttle,11,8.0
6330,9,16-03-18,10:30,Kisii,shuttle,11,8.0
6302,10A,16-03-18,7:07,Kisii,Bus,49,24.0
6330,6,16-03-18,10:30,Kisii,shuttle,11,8.0
6330,2,16-03-18,10:30,Kisii,shuttle,11,8.0
6330,8,16-03-18,10:30,Kisii,shuttle,11,8.0
6330,7,16-03-18,10:30,Kisii,shuttle,11,8.0
6335,3,16-03-18,10:20,Kisii,shuttle,11,10.0
6330,5,16-03-18,10:30,Kisii,shuttle,11,8.0
6335,10,16-03-18,10:20,Kisii,shuttle,11,10.0
6302,10B,16-03-18,7:07,Kisii,Bus,49,24.0
6302,9B,16-03-18,7:07,Kisii,Bus,49,24.0
6335,9,16-03-18,10:20,Kisii,shuttle,11,10.0
6335,2,16-03-18,10:20,Kisii,shuttle,11,10.0
6335,1X,16-03-18,10:20,Kisii,shuttle,11,10.0
6335,7,16-03-18,10:20,Kisii,shuttle,11,10.0
6335,6,16-03-18,10:20,Kisii,shuttle,11,10.0
6335,4,16-03-18,10:20,Kisii,shuttle,11,10.0
6302,1B,16-03-18,7:07,Kisii,Bus,49,24.0
6335,8,16-03-18,10:20,Kisii,shuttle,11,10.0
6338,1X,16-03-18,10:10,Kisii,shuttle,11,3.0
6338,7,16-03-18,10:10,Kisii,shuttle,11,3.0
6338,6,16-03-18,10:10,Kisii,shuttle,11,3.0
6335,5,16-03-18,10:20,Kisii,shuttle,11,10.0
6340,2,16-03-18,9:20,Kisii,shuttle,11,10.0
6342,5,16-03-18,9:30,Kisii,shuttle,11,5.0
6340,5,16-03-18,9:20,Kisii,shuttle,11,10.0
6342,10,16-03-18,9:30,Kisii,shuttle,11,5.0
6342,9,16-03-18,9:30,Kisii,shuttle,11,5.0
6342,4,16-03-18,9:30,Kisii,shuttle,11,5.0
6342,7,16-03-18,9:30,Kisii,shuttle,11,5.0
6340,1X,16-03-18,9:20,Kisii,shuttle,11,10.0
6340,10,16-03-18,9:20,Kisii,shuttle,11,10.0
6340,3,16-03-18,9:20,Kisii,shuttle,11,10.0
6340,8,16-03-18,9:20,Kisii,shuttle,11,10.0
6340,7,16-03-18,9:20,Kisii,shuttle,11,10.0
6340,6,16-03-18,9:20,Kisii,shuttle,11,10.0
6340,4,16-03-18,9:20,Kisii,shuttle,11,10.0
6343,1,16-03-18,9:10,Kisii,shuttle,11,6.0
6343,4,16-03-18,9:10,Kisii,shuttle,11,6.0
6343,1X,16-03-18,9:10,Kisii,shuttle,11,6.0
6343,10,16-03-18,9:10,Kisii,shuttle,11,6.0
6343,9,16-03-18,9:10,Kisii,shuttle,11,6.0
6343,8,16-03-18,9:10,Kisii,shuttle,11,6.0
6340,1,16-03-18,9:20,Kisii,shuttle,11,10.0
6346,10,16-03-18,9:00,Kisii,shuttle,11,4.0
6346,8,16-03-18,9:00,Kisii,shuttle,11,4.0
6346,5,16-03-18,9:00,Kisii,shuttle,11,4.0
6345,24A,01-12-17,7:00,Rongo,Bus,49,1.0
6346,1,16-03-18,9:00,Kisii,shuttle,11,4.0
6347,22A,01-12-17,7:05,Rongo,Bus,49,5.0
6348,6,16-03-18,8:50,Kisii,shuttle,11,5.0
6349,1,16-03-18,8:40,Kisii,shuttle,11,9.0
6348,9,16-03-18,8:50,Kisii,shuttle,11,5.0
6348,10,16-03-18,8:50,Kisii,shuttle,11,5.0
6348,8,16-03-18,8:50,Kisii,shuttle,11,5.0
6347,15B,01-12-17,7:05,Rongo,Bus,49,5.0
6349,9,16-03-18,8:40,Kisii,shuttle,11,9.0
6349,8,16-03-18,8:40,Kisii,shuttle,11,9.0
6348,7,16-03-18,8:50,Kisii,shuttle,11,5.0
6349,3,16-03-18,8:40,Kisii,shuttle,11,9.0
6350,1X,16-03-18,8:30,Kisii,shuttle,11,9.0
6349,10,16-03-18,8:40,Kisii,shuttle,11,9.0
6349,5,16-03-18,8:40,Kisii,shuttle,11,9.0
6349,1X,16-03-18,8:40,Kisii,shuttle,11,9.0
6350,9,16-03-18,8:30,Kisii,shuttle,11,9.0
6350,2,16-03-18,8:30,Kisii,shuttle,11,9.0
6350,1,16-03-18,8:30,Kisii,shuttle,11,9.0
6350,4,16-03-18,8:30,Kisii,shuttle,11,9.0
6349,7,16-03-18,8:40,Kisii,shuttle,11,9.0
6349,6,16-03-18,8:40,Kisii,shuttle,11,9.0
6350,6,16-03-18,8:30,Kisii,shuttle,11,9.0
6339,23B,01-12-17,7:09,Rongo,Bus,49,1.0
6350,8,16-03-18,8:30,Kisii,shuttle,11,9.0
6350,10,16-03-18,8:30,Kisii,shuttle,11,9.0
6351,10,16-03-18,8:20,Kisii,shuttle,11,6.0
6350,5,16-03-18,8:30,Kisii,shuttle,11,9.0
6352,1,16-03-18,8:10,Kisii,shuttle,11,10.0
6351,6,16-03-18,8:20,Kisii,shuttle,11,6.0
6351,5,16-03-18,8:20,Kisii,shuttle,11,6.0
6351,7,16-03-18,8:20,Kisii,shuttle,11,6.0
6351,1X,16-03-18,8:20,Kisii,shuttle,11,6.0
6352,9,16-03-18,8:10,Kisii,shuttle,11,10.0
6352,10,16-03-18,8:10,Kisii,shuttle,11,10.0
6352,5,16-03-18,8:10,Kisii,shuttle,11,10.0
6352,6,16-03-18,8:10,Kisii,shuttle,11,10.0
6352,3,16-03-18,8:10,Kisii,shuttle,11,10.0
6352,7,16-03-18,8:10,Kisii,shuttle,11,10.0
6351,4,16-03-18,8:20,Kisii,shuttle,11,6.0
6352,1X,16-03-18,8:10,Kisii,shuttle,11,10.0
6352,4,16-03-18,8:10,Kisii,shuttle,11,10.0
6352,8,16-03-18,8:10,Kisii,shuttle,11,10.0
6354,3,16-03-18,8:00,Kisii,shuttle,11,10.0
6354,10,16-03-18,8:00,Kisii,shuttle,11,10.0
6325,8B,16-03-18,7:06,Kisii,Bus,49,6.0
6325,7B,16-03-18,7:06,Kisii,Bus,49,6.0
6354,9,16-03-18,8:00,Kisii,shuttle,11,10.0
6354,8,16-03-18,8:00,Kisii,shuttle,11,10.0
6354,5,16-03-18,8:00,Kisii,shuttle,11,10.0
6354,2,16-03-18,8:00,Kisii,shuttle,11,10.0
6354,1X,16-03-18,8:00,Kisii,shuttle,11,10.0
6354,7,16-03-18,8:00,Kisii,shuttle,11,10.0
6355,6,16-03-18,7:50,Kisii,shuttle,11,10.0
6354,4,16-03-18,8:00,Kisii,shuttle,11,10.0
6355,10,16-03-18,7:50,Kisii,shuttle,11,10.0
6355,9,16-03-18,7:50,Kisii,shuttle,11,10.0
6355,8,16-03-18,7:50,Kisii,shuttle,11,10.0
6355,7,16-03-18,7:50,Kisii,shuttle,11,10.0
6356,25,01-12-17,7:08,Rongo,Bus,49,3.0
6355,4,16-03-18,7:50,Kisii,shuttle,11,10.0
6354,1,16-03-18,8:00,Kisii,shuttle,11,10.0
6355,3,16-03-18,7:50,Kisii,shuttle,11,10.0
6357,10,16-03-18,7:40,Kisii,shuttle,11,6.0
6357,9,16-03-18,7:40,Kisii,shuttle,11,6.0
6357,8,16-03-18,7:40,Kisii,shuttle,11,6.0
6358,21B,16-03-18,7:02,Kisii,Bus,49,11.0
6358,17B,16-03-18,7:02,Kisii,Bus,49,11.0
6358,15B,16-03-18,7:02,Kisii,Bus,49,11.0
6358,25,16-03-18,7:02,Kisii,Bus,49,11.0
6356,22B,01-12-17,7:08,Rongo,Bus,49,3.0
6356,21B,01-12-17,7:08,Rongo,Bus,49,3.0
6358,22A,16-03-18,7:02,Kisii,Bus,49,11.0
6347,21A,01-12-17,7:05,Rongo,Bus,49,5.0
6358,24A,16-03-18,7:02,Kisii,Bus,49,11.0
6355,1X,16-03-18,7:50,Kisii,shuttle,11,10.0
6337,25,01-12-17,7:12,Migori,Bus,49,1.0
6347,25,01-12-17,7:05,Rongo,Bus,49,5.0
6358,8A,16-03-18,7:02,Kisii,Bus,49,11.0
6358,7A,16-03-18,7:02,Kisii,Bus,49,11.0
6347,23B,01-12-17,7:05,Rongo,Bus,49,5.0
6358,23A,16-03-18,7:02,Kisii,Bus,49,11.0
6358,18A,16-03-18,7:02,Kisii,Bus,49,11.0
6358,14B,16-03-18,7:02,Kisii,Bus,49,11.0
6357,6,16-03-18,7:40,Kisii,shuttle,11,6.0
6355,1,16-03-18,7:50,Kisii,shuttle,11,10.0
6357,1X,16-03-18,7:40,Kisii,shuttle,11,6.0
6355,5,16-03-18,7:50,Kisii,shuttle,11,10.0
6357,7,16-03-18,7:40,Kisii,shuttle,11,6.0
6360,7B,16-03-18,7:03,Kisii,Bus,49,11.0
6361,10,16-03-18,7:30,Kisii,shuttle,11,7.0
6361,5,16-03-18,7:30,Kisii,shuttle,11,7.0
6361,1X,16-03-18,7:30,Kisii,shuttle,11,7.0
6360,19B,16-03-18,7:03,Kisii,Bus,49,11.0
6360,24A,16-03-18,7:03,Kisii,Bus,49,11.0
6360,20A,16-03-18,7:03,Kisii,Bus,49,11.0
6360,23A,16-03-18,7:03,Kisii,Bus,49,11.0
6360,22A,16-03-18,7:03,Kisii,Bus,49,11.0
6361,7,16-03-18,7:30,Kisii,shuttle,11,7.0
6360,21A,16-03-18,7:03,Kisii,Bus,49,11.0
6361,2,16-03-18,7:30,Kisii,shuttle,11,7.0
6364,3,16-03-18,7:20,Kisii,shuttle,11,10.0
6360,18B,16-03-18,7:03,Kisii,Bus,49,11.0
6360,17B,16-03-18,7:03,Kisii,Bus,49,11.0
6361,4,16-03-18,7:30,Kisii,shuttle,11,7.0
6364,1X,16-03-18,7:20,Kisii,shuttle,11,10.0
6344,2B,01-12-17,7:14,Rongo,Bus,49,1.0
6364,5,16-03-18,7:20,Kisii,shuttle,11,10.0
6364,10,16-03-18,7:20,Kisii,shuttle,11,10.0
6364,8,16-03-18,7:20,Kisii,shuttle,11,10.0
6364,6,16-03-18,7:20,Kisii,shuttle,11,10.0
6360,8A,16-03-18,7:03,Kisii,Bus,49,11.0
6364,7,16-03-18,7:20,Kisii,shuttle,11,10.0
6360,5B,16-03-18,7:03,Kisii,Bus,49,11.0
6361,1,16-03-18,7:30,Kisii,shuttle,11,7.0
6364,2,16-03-18,7:20,Kisii,shuttle,11,10.0
6364,4,16-03-18,7:20,Kisii,shuttle,11,10.0
6364,1,16-03-18,7:20,Kisii,shuttle,11,10.0
6366,4B,16-03-18,7:15,Kisii,Bus,49,11.0
6367,7,16-03-18,6:58,Kisii,shuttle,11,10.0
6367,10,16-03-18,6:58,Kisii,shuttle,11,10.0
6367,9,16-03-18,6:58,Kisii,shuttle,11,10.0
6367,8,16-03-18,6:58,Kisii,shuttle,11,10.0
6367,3,16-03-18,6:58,Kisii,shuttle,11,10.0
6367,1X,16-03-18,6:58,Kisii,shuttle,11,10.0
6367,1,16-03-18,6:58,Kisii,shuttle,11,10.0
6366,15B,16-03-18,7:15,Kisii,Bus,49,11.0
6367,2,16-03-18,6:58,Kisii,shuttle,11,10.0
6325,2B,16-03-18,7:06,Kisii,Bus,49,6.0
6368,1,16-03-18,7:00,Kisii,shuttle,11,11.0
6367,4,16-03-18,6:58,Kisii,shuttle,11,10.0
6368,1X,16-03-18,7:00,Kisii,shuttle,11,11.0
6367,5,16-03-18,6:58,Kisii,shuttle,11,10.0
6368,3,16-03-18,7:00,Kisii,shuttle,11,11.0
6368,8,16-03-18,7:00,Kisii,shuttle,11,11.0
6368,10,16-03-18,7:00,Kisii,shuttle,11,11.0
6368,9,16-03-18,7:00,Kisii,shuttle,11,11.0
6366,21A,16-03-18,7:15,Kisii,Bus,49,11.0
6366,25,16-03-18,7:15,Kisii,Bus,49,11.0
6366,23B,16-03-18,7:15,Kisii,Bus,49,11.0
6368,2,16-03-18,7:00,Kisii,shuttle,11,11.0
6370,10,01-12-17,6:50,Keroka,shuttle,11,10.0
6370,9,01-12-17,6:50,Keroka,shuttle,11,10.0
6370,8,01-12-17,6:50,Keroka,shuttle,11,10.0
6370,7,01-12-17,6:50,Keroka,shuttle,11,10.0
6370,6,01-12-17,6:50,Keroka,shuttle,11,10.0
6370,5,01-12-17,6:50,Keroka,shuttle,11,10.0
6368,5,16-03-18,7:00,Kisii,shuttle,11,11.0
6370,4,01-12-17,6:50,Keroka,shuttle,11,10.0
6368,4,16-03-18,7:00,Kisii,shuttle,11,11.0
6370,3,01-12-17,6:50,Keroka,shuttle,11,10.0
6371,10,16-03-18,6:50,Kisii,shuttle,11,9.0
